供应减少,causality,价格上涨
草铵新增,causality,价格有
国际原油价格下调,causality,炼油板块下滑
醋酸供应,causality,出口需求增加
装置停产,causality,菊酯持续
装置停产,causality,中间体产品价格提高
电力供应紧张,causality,电解铝产能受限
流行性仔猪腹泻,causality,仔猪价格逆势上涨
非洲猪瘟影响,causality,豆粕基本面偏弱
豆粕库存积累,causality,豆粕基本面偏弱
原奶短缺,causality,企业成本高
甲醇装置运行,causality,全球甲醇紧张
甲醇装置运行,causality,全球价格上涨
成品油增加,causality,成品油价格下调
库存增加,causality,成品油价格下调
国际油价呈现,causality,成品油价格下调
猪瘟疫情蔓延,causality,赖氨酸产品价格低迷
猪料消费下降,causality,赖氨酸产品价格低迷
镍矿供应,causality,镍铁产量下降
公司业绩提高,anti_causality,新项目投产
正极材料过剩,causality,材料利润下降
地产领域投资,causality,钢材需求下滑
粗钢产量增加,causality,公司完成
粗钢产量增加,causality,制品总产量增加
水泥需求下跌,causality,水泥盈利回落
原油产量增长,causality,原油库存下降
原油下跌,causality,成本下滑
原油下跌,causality,新装置量产
原油下跌,causality,新库存持续上升
供需结构出现,causality,浆价短期内上行
纸厂成本端,causality,的利润挤压
猪瘟疫冲击,causality,养殖量下滑
地产产销下行,causality,钢材需求下滑
金属价格下跌,causality,业务毛利下滑
企业开工率不足,causality,产品开工率下降
制冷剂过剩,causality,制冷剂格下跌
供需过剩,causality,制冷剂格下跌
国际油价呈现,causality,基础化工原料价格下降
国际油价呈现,causality,基础生产成本降低
燃料价格上行,causality,企业利润提升
蔬菜供应量充足,causality,蔬菜价格下降
购置成本上涨,causality,汽车市场下滑
巴西减产,causality,价格重心上移
纯苯价格调低,causality,成本面下移
人民币升值,causality,采购量下降
出口下调,causality,采购量下降
退税下调,causality,采购量下降
电价上涨,causality,业务毛利率低于
需求疲软,causality,采购单价下降
化工行情持续,causality,煤炭需求疲软
化工行情持续,causality,煤炭煤企滞销
广西扩产,causality,国内食糖供应
仔猪腹泻,causality,供应减少
棉价走低,causality,纺纱产品价格走低
棉价走低,causality,纺纱毛利率提升
棉价走低,causality,收入增速放缓
国际原油价格下跌,causality,断崖式下行
锑矿供应量下降,causality,锑价上涨
贪夜蛾入侵,causality,供给端下降
极端自然灾害频发,causality,供给端下降
气温骤降,causality,蔬菜价格出现
有机硅行业萎靡,causality,甲烷销售下降
尿素过剩,causality,尿素市场供大于求
尿素过剩,causality,尿素价格下跌
纯碱需求下降,causality,产品价格下滑
塑料市场气氛疲软,causality,石化出货
天气干旱,causality,单产下调
油价上升,causality,航油成本上升
粮价上涨,causality,肉禽制品上涨
供给压力减少,causality,价格中枢持续
电解铝市场需求疲软,causality,价格中枢持续
价格中枢持续,causality,铝成本端
环保限产增加,causality,轮胎口下降
环保限产增加,causality,轮胎生产下降
汽车产销下降,causality,轮胎口下降
汽车产销下降,causality,轮胎生产下降
煤炭价差扩大,causality,国内煤价下跌
大豆主产区遭遇,causality,全球油籽供给
饲料厂补库存,causality,的价格持续
新西兰干旱,causality,乳制品减产
葵花籽提价,causality,毛利率回升
石油需求增加,causality,需求水准上升
液氯价格下跌,causality,低迷状态持续
液氯需求不足,causality,低迷状态持续
天然气供应紧张,causality,尿素工率下滑
猪瘟疫情蔓延,causality,国内金霉素下滑
猪瘟生猪下滑,causality,国内金霉素下滑
猪瘟存栏下滑,causality,国内金霉素下滑
豆油价格大跌,causality,压榨利润走低
种子需求端,causality,预期产量减少
国际市场需求下降,causality,出口销售收入下降
国内外煤价倒挂,causality,出口销售收入下降
肺炎疫情延迟,causality,活禽价格急剧下降
活禽销售受阻,causality,活禽价格急剧下降
活禽市场需求骤降,causality,活禽价格急剧下降
玻璃价格下跌,causality,玻璃片毛利率下降
手套需求暴涨,causality,橡胶产量减少
手套需求暴涨,causality,橡胶价格坚挺
生产利润高,causality,橡胶产量减少
生产利润高,causality,橡胶价格坚挺
钕价格下滑,causality,材料业务下滑
钕价格下滑,causality,材料盈利下滑
油价上涨,causality,石油化工产品价格回升
钢材成本上升,causality,盈利下滑
原油上涨,causality,进口量下滑
房地产低迷,causality,园林行业下行
房地产销售不佳,causality,市场售额下降
原油库存下降,causality,原油价格回调
猪肉价格上涨,causality,养猪利润攀升
重大经济持续,causality,旅游需求下降
硅料供应,causality,料价格稳涨
部分原料短缺,causality,产能利用率低于
汽车行业产销下滑,causality,特种合金成本上升
汽车行业产销下滑,causality,原材料价格上升
汽车行业电价上调,causality,特种合金成本上升
汽车行业电价上调,causality,原材料价格上升
玉米价格下跌,causality,临储价格下调
全球能源需求旺盛,causality,种植面积不断扩大
全球能源需求旺盛,causality,除草剂需求量增加
出口量增加,causality,国内市场供应紧张
牛奶供给量过剩,causality,国际奶价承受
牛奶需求疲软,causality,国际奶价承受
取暖季限产,causality,钢铁供给不足
取暖季限产,causality,钢铁价格上涨
取暖季限产,causality,进口数量增加
原油价格持续,causality,燃料油替代
美豆价格下跌,causality,进口大豆价格下滑
雷亚尔汇率大跌,causality,进口大豆价格下滑
家用电脑产销量增加,causality,DVD市场份额下降
家用电脑产销量增加,causality,行业竞争激烈
原材料价格上涨,causality,盈利能力下滑
原材料价格上涨,causality,景气度低迷
宏观经济下行,causality,营业收入不及预期
下行导致,causality,营业收入不及预期
汽车销量下降,causality,营业收入不及预期
零部件需求减少,causality,营业收入不及预期
环保停产,causality,溶剂市场供给
生猪价格维持,causality,冻肉价格回落
猪肉价格攀升,causality,屠宰厂亏损
煤价格下跌,causality,电力行业润
煤价格下跌,causality,增速上行
鸡需求增长,causality,供应量环比减少
鸡需求增长,causality,供应量环比减少
市场需求增速下滑,causality,芯片销量下滑
市场需求增速下滑,causality,芯片价格下跌
种植面积下降,causality,草甘膦需求增加
种植农害加重,causality,草甘膦需求增加
水泥市场需求低迷,causality,出货量低于
水泥市场需求低迷,causality,价格持续
稀有金属需求量减弱,causality,锑出口量减少
废偏紧,causality,镍需求增加
煤炭价格下跌,causality,利润水平回升
钛白粉原材料上涨,causality,毛利率降低
钛白粉原材料上涨,causality,铁精矿利降低
企业开工率不足,causality,产品三聚磷酸钠下降
采购需求下降,causality,产品毛利率提升
燃油价格上升,causality,大型SUV使用
油价下跌,causality,能源行业使用
油价下跌,causality,使用钻机下降
钛白粉需求旺盛,causality,金红石矿供应
钛白粉需求旺盛,causality,钛精矿紧张
锌矿短缺,causality,高丽亚铅减产
油墨原材料涨价,causality,纸毛利率下滑
减产协议落实,causality,原油供应量下降
原油量收缩,causality,原油供应量下降
房地产销售不佳,causality,玻璃需求下降
料需求较弱,causality,市场价格下探
工业品需求端,causality,PPI走低
欧盟减产,causality,油菜籽格上涨
菜籽减产,causality,油菜籽格上涨
粮食主产区干旱,causality,粮价上涨
氧化铝继续,causality,电解铝生产成本下降
氧化铝继续,causality,停产速度放缓
房地产下滑,causality,建材需求萎缩
棕榈油减产,causality,豆油价格上升
棕榈油减产,causality,压榨量上升
市场价格下跌,causality,行业价格回落
委内瑞拉原油下跌,causality,投资者担忧
委内瑞拉原油下跌,causality,市场供给出现
委内瑞拉出口下跌,causality,投资者担忧
委内瑞拉出口下跌,causality,市场供给出现
棉纺需求疲软,causality,短纤业亏损
煤炭需求疲软,causality,投资意愿减弱
国际原油价格下调,causality,炼油块下滑
钢价暴跌,causality,宝钢价格下调
硅料供给,causality,价格下跌
甲醇市场需求偏淡,causality,价格下挫
价高企受灾,causality,水产品供需偏紧
化工需求增长,causality,化工品格跌入
原油暴跌,causality,大宗商品下行
原油暴跌,causality,国内外铝价下滑
出货量增速减缓,causality,半导体行业成长
原油产量下降,causality,原油格上涨
错峰生产,causality,熟料企业极低
错峰生产,causality,熟料库存极低
雨水天气频繁,causality,水泥需求继续
钢价需求低迷,causality,产量下降
煤炭供应,causality,发电量减少
废铜紧张,causality,铜进口增加
供给紧张,causality,铜进口增加
非洲猪瘟影响,causality,养殖户受损
非洲猪瘟影响,causality,盈利受损
非洲调运受阻,causality,养殖户受损
非洲调运受阻,causality,盈利受损
东北地区猪价承压,causality,养殖户受损
东北地区猪价承压,causality,盈利受损
天然气供应紧张,causality,尿素开工率下滑
电解铝扩产,causality,氧化铝需求增长
铝土矿供给收缩,causality,氧化铝产量下降
天然橡胶价格下跌,causality,轮胎格下滑
天然橡胶价格下跌,causality,营业收入下降
单体价格暴涨,causality,粉料缩减
单体粉料生产,causality,粉料缩减
煤炭价格下跌,causality,净利润亏损
需求旺盛,causality,价格上涨
美国需求下降,causality,出口增速回落
全球经济疲软,causality,出口增速回落
疲软出口下降,causality,出口增速回落
基建市场需求萎缩,causality,企业库存较满
煤炭生产受限,causality,供需失衡
消费疲软,causality,纸浆库存增加
俄油污染,causality,炼厂供应
铁路受限,causality,运输成本增加
油价上涨,causality,运输成本增加
原油供给量消减,causality,原油库存下降
浓缩苹果汁量减少,causality,出口价格提升
浓缩苹果汁量减少,causality,出口净利润增长
浓缩苹果汁量减少,causality,出口毛利率提升
行业需求不足,causality,浆价下跌
铜价上涨,causality,缆毛利率下降
焦煤价格下跌,causality,焦炭成本下移
焦煤价格下跌,causality,焦炭焦炭分化
东欧气价下滑,causality,尿素价格走低
汽车市场下滑,causality,车险增长
钢价下跌,causality,钢贸商亏损面扩大
油价上涨,causality,化工行业成本上升
乙烯扩产受,causality,丁二烯供给
乙烯环保限,causality,丁二烯供给
生猪价格维持,causality,玉米需求放缓
养殖利润上行,causality,玉米需求放缓
补栏积极性不高,causality,玉米需求放缓
钢材需求下滑,causality,进口环比下滑
进口总量受限,causality,国废需求增加
钢价大跌,causality,粗钢产量下降
盈利状况恶化,causality,粗钢产量下降
中美贸易战,causality,天然橡胶价格大跌
钢材需求下滑,causality,炼焦煤价格下跌
美豆装运,causality,豆粕上涨
装运导致,causality,豆粕上涨
用电量下滑,causality,电煤需求增加
原油价格下跌,causality,合成纤维价格下行
原油价格下跌,causality,隔夜美棉下行
油价大跌,causality,地炼开工率提升
油价大跌,causality,地炼供应过剩
油价大跌,causality,地炼价格持续
中美贸易摩擦,causality,关税上升
中美贸易摩擦,causality,原材料价格上涨增加
中美贸易摩擦,causality,国内市场开拓
镍矿供不应,causality,价重心抬升
镍需求增加,causality,价重心抬升
水产品替代性上升,causality,食品价格回落
煤源紧张,causality,煤焦供应
煤源紧张,causality,供应持续
煤炭行业整合进入,causality,产能有
猪瘟疫情蔓延,causality,猪肉价格下跌
猪瘟生猪下滑,causality,猪肉价格下跌
猪瘟出栏加快,causality,猪肉价格下跌
供应增多,causality,猪肉价格下跌
猪瘟出栏加快,causality,生猪价格加速
猪瘟出栏加快,causality,补栏意愿下降
养殖业持续,causality,蛋氨酸需求不及预期
持续疫情爆发,causality,蛋氨酸需求不及预期
产量降低,causality,煤炭供应
补栏需求增加,causality,仔猪供需紧张
原油加工量上升,causality,成品油市场供应过剩
棕榈油价格下降,causality,表面活性剂出现
转淡及气温回升,causality,农产品供给增加
鸡苗价格下降,causality,营业利润下降
鸡苗公司出现,causality,营业利润下降
经济增速放缓,causality,汽车行业需求下降
经济增速放缓,causality,销售利润下降
菜籽进口,causality,供应增加
消费增加,causality,供应增加
贸易摩擦升温,causality,国际油价下移
贸易全球增长,causality,国际油价下移
农作物价格持续,causality,钾肥需求疲软
销量下滑,causality,吨酒分摊
销量下滑,causality,分摊固定成本提升
玻璃需求下滑,causality,玻璃行业下降
铜箔涨价,causality,原材料成本上涨
供给端收缩,causality,价格维持
供给减少,causality,价格上升
进口量减少,causality,国内大豆价格上涨
进口量减少,causality,国内阶段性上涨
硫酸价格下跌,causality,铜冶炼
硫酸价格下跌,causality,冶炼环节无利可图
进口总量受限,causality,整体供给偏紧
产品销售结构下移,causality,毛利率降低
CPI下行,causality,名义销售收入增速
干旱预计,causality,糖产量减少
生猪价格维持,causality,生猪养殖户亏损
动力旺盛,causality,公路运力紧缺
动力旺盛,causality,重卡销量攀升
运输需求旺盛,causality,公路运力紧缺
运输需求旺盛,causality,重卡销量攀升
短期供给过剩,causality,硅片价格继续
经济增速放缓,causality,煤炭需求低迷
精煤产量下降,causality,平均煤价下滑
精煤产量下降,causality,煤炭毛利率下降
血浆供应,causality,血液制品短缺
国内猪瘟影响,causality,加工厂开工率下行
原奶价格持续,causality,原料粉跌价
经济疲软,causality,油料成本呈现
疲软导致,causality,油料成本呈现
油价回落,causality,油料成本呈现
铅价回落,causality,毛利率收窄
铅价回落,causality,业绩下滑
猪瘟疫情蔓延,causality,采购需求疲软
猪瘟生猪下滑,causality,采购需求疲软
锂资源增加,causality,价格弱化
母猪减少,causality,仔猪供应量下降
新项目投产,causality,价格下跌
奶牛疫情严重,causality,奶牛产奶量少
供给端收缩,causality,煤价上涨
供给端收缩,causality,水泥价格上涨
猪肉价格攀升,causality,屠宰务亏损
锡出口下滑,causality,市场预期
需求下滑进一步,causality,煤炭价格下行
花生产量下降,causality,成本价格上升
煤价下降,causality,毛利率提高
煤炭产量降低,causality,营业成本上涨
石油价格下跌,causality,成品油价格下跌
经济低迷,causality,原油需求减少
宏观经济低迷,causality,终端消费求
纺企增多,causality,棉纱采购
国际油价下行,causality,油价大跌
国际油价下行,causality,开采力度下降
国际油价下行,causality,产品需求减少
煤价上涨,causality,燃煤价格增加
国际油价呈现,causality,采购成本同比增加
运输成本攀升,causality,肉类价格出现
冬季需求增加,causality,肉类价格出现
能源需求下降,causality,煤炭价格继续
锡产量下降,causality,供需缺口增大
天胶价格持续,causality,轮胎业保持
运输紧张,causality,锌锭产量下降
锌精矿紧缺,causality,锌锭产量下降
水泥需求下跌,causality,水泥行业走出
销量增长,causality,分摊成本下降
饲料价格回落,causality,其奶价重拾
原料药需求下降,causality,表现为量跌
中美贸易摩擦,causality,的人民币贬值
装置开工率下降,causality,丁二烯供应
货源错配,causality,中国区供给
需求疲软,causality,产品产销量下滑
经济持续,causality,行业需求下滑
投资增速放缓,causality,行业需求下滑
消费需求上升,causality,鲜菜充足
消费需求上升,causality,供应充足
消费需求上升,causality,食品格下降
消费气温转暖,causality,鲜菜充足
消费气温转暖,causality,供应充足
消费气温转暖,causality,食品格下降
房地产需求不旺,causality,水泥价格下降
房地产产能过剩,causality,水泥价格下降
玻璃价格下跌,causality,玻璃毛利率下降
国际原油下跌,causality,炼油毛利减少
经营成本下降,causality,经营利润上升
经营利润上升,causality,经营利润上升
价格暴涨,causality,国内进口量下跌
煤炭价格下跌,causality,电力热力生产
煤炭价格下跌,causality,利润增速下降
轿车销售价格下移,causality,燃油车销售
轿车销售价格下移,causality,燃油销售出现
国际原油价格下跌,causality,消费增速下行
下游需求疲软,causality,业利润下滑
高价订单少,causality,业利润下滑
利用率下行,causality,固定成本提高
煤价下跌,causality,煤炭利润下滑
煤量下降,causality,煤炭利润下滑
运量下滑,causality,铁路利润下滑
油价下跌,causality,烯烃价格下跌
光伏成本下降,causality,需求增加
大豆低,causality,开机率下滑
钢铁销售下滑,causality,库存水位上升
钢铁销售下滑,causality,库存钢价下滑
购车需求消逝,causality,汽车价格下滑
新能源汽车销量下降,causality,产品销量不及预期
猪肉消费下滑,causality,屠宰量少
铁矿石价格上扬,causality,金额增速上涨
雨雪冰冻,causality,各地蔬菜供不应求
雨雪冰冻,causality,各地菜价上涨
倒春寒可能,causality,苹果减产
废铜供应,causality,精铜代需求减少
废铜消费增加,causality,精铜代需求减少
油价走软,causality,天然气价格回落
装置复工,causality,供应刺激
房地产销售下滑,causality,土地出让收入下滑
供需关系恶化,causality,面板单价下跌
汽车市场下滑,causality,板材盈利
原材料成本上涨,causality,成本上涨幅度较大
供应减少,causality,猪价反弹
市场供给减少,causality,生猪格回落
市场供给减少,causality,生猪利润下降
原油价格下跌,causality,炭黑生产成本降低
原油价格下跌,causality,企业竞争力下降
金属供给增加,causality,基本金属出现
石灰石紧缺,causality,水泥生产受限
铁矿石价格上涨过快,causality,利水平下降
散油市场需求疲软,causality,胚芽格下跌
供给压力减少,causality,格中枢持续
市场需求疲软,causality,格中枢持续
价格低迷,causality,存塘鱼减少
原料供给,causality,下游产能增长
客车需求下降,causality,客车销量出现
新材料价格下滑,causality,材料业务下滑
新材料价格下滑,causality,材料盈利下滑
电价下调,causality,电力业务下调
替代能源占,causality,运输需求下滑
废钢价格下跌,causality,钢价承压
禽流感频发,causality,禽产品价格受到冲击
鸡肉消费受到,causality,禽产品价格受到冲击
经济下滑,causality,煤炭需求疲弱
原油价格带动,causality,国际煤价延续
深加工产品价格疲软,causality,企业利润下滑
电石产量下降,causality,电石价格上涨
电石产量下降,causality,电石成本上升
中美贸易摩擦,causality,进口冻肉下滑
大豆供应增加,causality,价格回落
补栏积极性不高,causality,销量增速下滑
补栏速度滞缓,causality,销量增速下滑
繁母猪下降,causality,销量增速下滑
存栏量加速,causality,销量增速下滑
现货价格上涨,causality,库存收紧
原燃料价格下降,causality,盈利能力提
祖代鸡下降,causality,代鸡苗价格保持
补栏存栏下降,causality,代鸡苗价格保持
下游敏感性差,causality,代鸡苗价格保持
市场订单下滑,causality,电极箔营收下滑
猪肉消费下滑,causality,猪价走低
环氧乙烷价格上涨,causality,液毛利率下降
LCD产能供过于求,causality,价格下跌
LCD产能供过于求,causality,盈利能力下降
纯碱需求下降,causality,价格上行
猪肉产能减少,causality,养殖量增加
猪肉猪价上涨,causality,养殖量增加
光缆行业供过于求,causality,光缆标量跌
磷肥需求萎靡,causality,磷矿石价格大跌
磷矿石供给缩减,causality,需求透支
磷矿石价格大跌,causality,需求透支
煤矿关闭,causality,煤炭供给减少
煤矿关闭,causality,煤炭价格上扬
棕榈油需求疲软,causality,出口下滑
需求增加,causality,镍铁价格表现
甲醇进口量减少,causality,行业库存下降
餐饮业需求减弱,causality,蔬菜需求回落
铁矿石需求下降,causality,铁矿石库存下降
天然气价格回落,causality,居住价格加速
原料价格上升,causality,毛利率下降
石油价格下降,causality,甲醇汽车产业发展缓慢
氧化铝供需失衡,causality,价格重心下移
钢材价格上涨,causality,公司采购
贸易规模收缩,causality,销售业务收入下降
贸易规模收缩,causality,盈利空间受到
产量压缩,causality,库存下降
钢铁厂需求疲弱,causality,无烟煤价格下跌
棕榈油价格下降,causality,表面活性剂下滑
奢侈品需求下降,causality,奢侈品下降
奢侈品需求下降,causality,消费下降
电子市场需求疲软,causality,锂销量下降
钢厂减产,causality,库存水平提高
硅锰厂减产,causality,库存水平提高
不锈钢库存累积,causality,不锈钢价格下滑
不锈钢需求疲软,causality,不锈钢价格下滑
猪肉供应增多,causality,肉类价格下行
月底价格加快,causality,肉类价格下行
乌克兰危机可能,causality,天然气供应紧张
铁锂市场上升,causality,行业供应
行业开工率低,causality,行业供应
存栏量加速,causality,猪肉价格上升
原材料价格上升,causality,销售毛利率下降
非洲猪瘟影响,causality,猪价持续
非洲猪价下滑,causality,猪价持续
非洲销售困难,causality,猪价持续
原油产量下降,causality,原油价格下降
纸厂产能,causality,纸价疲弱
雨雪降温,causality,下游需求萎缩
车需求下滑,causality,新能源汽车产量减少
原材料价格飙涨,causality,磁粉价格持续上升
铁矿石需求下降,causality,运行中枢下移
煤炭价格上涨,causality,产品燃料成本上升
地震导致,causality,国际原油价格下跌
原油产量下降,causality,国际原油价格下跌
磷肥市场供应充足,causality,尿素价格下跌
玉米原料上涨,causality,淀粉生产成本提高
玉米原料上涨,causality,库存压力小
购货渠道收紧,causality,硝酸甘油产量下降
供暖期限产,causality,中厚板产量下降
供暖期限产,causality,中厚板钢价保持
钾肥价格大涨,causality,销量减少
钾肥价格大涨,causality,库存增加
钢材市场低迷,causality,经营业绩亏损
行业需求不足,causality,经营业绩亏损
行业钢价持续,causality,经营业绩亏损
矿山寿命到期,causality,供应减少
台风影响,causality,水电发力
台风影响,causality,火电需求不足
鞣剂需求不足,causality,维生素K3减少
鞣剂需求不足,causality,维生素供应减少
煤炭价格下跌,causality,煤炭进口量下降
鱼价格走低,causality,料销量下降
出口量大增,causality,天胶数量出现
外贸订单不足,causality,交易气氛持续
大暴雨直接,causality,棕榈油产量下降
大暴雨直接,causality,脂肪酸含量增加
H7N1疫情影响,causality,企业业绩下滑
H7N1家禽下降,causality,企业业绩下滑
补栏存栏下降,causality,企业业绩下滑
镍豆进口,causality,市场报价下调
镍豆进口,causality,市场下游持续
开机率上升,causality,豆油库存继续
压榨量上升,causality,豆油库存继续
宏观经济不景气,causality,销量增速放缓
下游需求疲软,causality,销量增速放缓
国际原油市场需求不利,causality,油价下行
煤生产成本上升,causality,业务毛利率下跌
化铝价格回落,causality,电价下降
化铝价格回落,causality,网电价格下降
化铝价格回落,causality,阳极价格运行
化铝价格回落,causality,阳极弱势运行
化铝价格回落,causality,电解铝成本下降
煤炭价格下跌,causality,电价下降
煤炭价格下跌,causality,网电价格下降
煤炭价格下跌,causality,阳极价格运行
煤炭价格下跌,causality,阳极弱势运行
煤炭价格下跌,causality,电解铝成本下降
品需求下滑,causality,价格下跌
油价下跌,causality,化工品格下滑
经济下行,causality,需求萎缩
经济下行,causality,动力煤下跌
国内外原油价格上涨,causality,燃油格上升
中美贸易影响,causality,大豆价格上涨
氟化氢供给,causality,制冷剂价格上行
海外需求下降,causality,终端产品价格下跌
上游产能释放,causality,终端产品价格下跌
复合肥产能过剩,causality,复合肥求
复合肥产能过剩,causality,行业景气
农产品价格上升,causality,复合肥求
农产品价格上升,causality,行业景气
农产品种植低,causality,复合肥求
农产品种植低,causality,行业景气
农产品利润低,causality,复合肥求
农产品利润低,causality,行业景气
原油需求减少,causality,的油价下滑
原油需求减少,causality,丙烷价格出现
禽流感疫情加强,causality,蛋氨酸需求降低
禽流感疫情加强,causality,蛋氨酸价格降低
高温干燥,causality,大概率减产
虫草价格上涨,causality,产品毛利率降低
毛利下降,causality,利润下降
财务费用倍增,causality,利润下降
无烟煤价格上涨多,causality,尿素利率下降
白糖价格下跌,causality,白糖利润下滑
新政策落实,causality,资金链条绷
新成交量缩小,causality,资金链条绷
伊朗核委内瑞拉经济危机,causality,石油供给减少
生猪下滑,causality,饲料行业下行
猪瘟存栏下滑,causality,饲料行业下行
粮价格上涨,causality,食品格上涨
生猪供给偏紧,causality,食品格上涨
光纤光缆供给,causality,的价格下调
乙烯价格暴涨,causality,醋酸乙烯价格上涨
下游需求疲软,causality,产品销量下滑
肉鸡消费偏弱,causality,毛鸡价格回落
钢材价格下跌,causality,BDI下跌
下跌导致,causality,BDI下跌
开工率下降,causality,BDI下跌
进口少,causality,BDI下跌
铁矿石少,causality,BDI下跌
乳业需求疲软,causality,奶业供过于求
乳业供应增长,causality,奶业供过于求
矿锌矿减少,causality,锌价强势
矿锌矿减少,causality,锌价强势
生猪出栏,causality,肝素原料药供应
出栏量下降,causality,肝素原料药供应
碳酸锂提价,causality,产销量减少
大雾天气影响,causality,煤炭调出
大雾天气影响,causality,吞吐量环比下降
大雾天气影响,causality,港口库存增加
变频空调需求量增加,causality,电解电容需求量大增
硬质合金市场持续,causality,钼产品价格回升
废钢价格下跌,causality,盈利环比抬升
企业开工率不足,causality,煤焦油价格下跌
价格重心上移,causality,PVC产量难减
政局紧张,causality,国际原油价格上升
DMF扩产,causality,盈利能力下降
价格走势下行,causality,盈利能力下降
机柜价格下降,causality,业务毛利率下降
猪肉价格下降,causality,肉制品毛利率提高
禽流感事件影响,causality,玉米价格下跌
铁矿石价格上扬,causality,成本端
猪瘟疫情蔓延,causality,终端需求疲软
甘蔗减少,causality,甘蔗渣价格上升
废铜供给减少,causality,精废价差走低
收购单价提高,causality,业务毛利率下降
禽流感爆发,causality,鸡蛋价格下滑
精矿货源偏紧,causality,碳酸锂货源紧张
马来西亚棕榈油出口,causality,棕榈油库存下降
澳大利亚爆发,causality,鸡蛋短缺
车企产销量下滑,causality,市场份额下降
国内小麦减产,causality,出口少
国内减产预期,causality,出口少
